site,plot,_TYPE_,_FREQ_,aspect,SlopeDeg,PlotYOD,avgdbh,avgheight,avgscorch,OL,Litter,Ashdepth,PCntcover,PercentGravimetricSoilmoisture,DOC_fum,TDN_fum,DOC,TDN,MicrobialBiomassC,MicrobialBiomassTDN,MONTH,EFFLUX,RHcmbr,Tsoil_C,Tair,Status,BB,BURN,YOD,SampleDate,SAMPLEIDPLOT,GalleryNumber,pH,BG_4C,CB_4C,NAG_4C,PHOS_4C,XYL_4C,AG_4C,LAP_4C,BG_15C,CB_15C,NAG_15C,PHOS_15C,XYL_15C,AG_15C,LAP_15C,BG_25C,CB_25C,NAG_25C,PHOS_25C,XYL_25C,AG_25C,LAP_25C,BG_35C,CB_35C,NAG_35C,PHOS_35C,XYL_35C,AG_35C,LAP_35C,plot1,merger
SPR,54,7,12,315,1.8,0,7.813333333,10.16666667,41.66666667,0.1,0.325,1,0.5,1.619433198,471.5851506,56.1950908,229.1577016,45.12714488,242.427449,11.06794592,8,3.5686856707,46.614974658,15.779046535,27.384517829,LBN,NO,LIGHT,0,08/23/2013,SPR054,92,7.38,7.973316068,0.89516642,3.340405815,7.842702759,1.17176272,1.510066856,5.716392997,18.30634135,4.467487396,8.020319543,25.65838377,4.553845641,4.092368772,16.2442952,75.43539819,16.40725682,30.51603499,60.460216,16.86603499,19.45138493,54.08695791,82.67841232,12.76401839,26.27908363,62.37557775,13.66538256,18.89545374,57.60785705,54,54
SPR,55,7,12,315,10.7,0,17.63333333,10.26666667,0.1,0.625,1.875,0.1,13.75,5.954825462,570.0572421,12.75971204,100.7308571,34.41212735,469.326385,-21.65241531,8,1.4135590892,52.903871535,17.264527323,28.090731778,LBN,NO,LIGHT,0,08/23/2013,SPR055,93,5.31,14.57399214,6.61759019,7.71537012,22.27346688,2.396643044,2.173082997,1.448445503,65.73269159,20.14839631,31.12866743,91.77426028,7.677342496,6.395292348,1.825352946,255.6619193,52.99660646,98.82730333,334.818432,53.55101005,22.46699438,5.703878748,385.7003616,94.761677,121.927453,357.0561761,47.82217294,32.29887238,10.93539602,55,55
SPR,56,7,12,320,20.5,0,24.2,11.375,15.025,1.325,0.75,0.775,2.5,2.620967742,742.582069,105.3477559,329.7117899,76.48773391,412.8702791,28.86002202,8,3.2053309581,59.494403203,16.095099927,25.212329547,LBN,NO,LIGHT,0,08/23/2013,SPR056,94,6.09,38.38497045,8.947733542,40.88941599,27.96311639,5.455112201,2.862651,2.975802779,53.99851658,18.23982116,63.69761939,43.77513794,15.0170668,13.9993549,10.48314201,210.9363466,56.79925323,187.128056,127.7923682,53.46855974,61.91865249,43.8026806,276.2549467,58.15620244,242.1461782,155.3014293,74.87134941,77.64718468,49.40389838,56,56
Tes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TestOrga,126,5.12,63.13640528,29.62144351,26.65874332,83.91269084,7.489979626,4.228205599,0.747529124,163.445173,50.07167753,56.22809679,208.9679915,26.87671765,0.735890635,1.598976017,589.2683551,152.0758776,184.1586259,701.1244233,85.65591775,25.65000798,5.959758219,811.7665496,235.3176028,225.6060682,887.2043631,111.8423771,39.17928786,9.587093343,1,1
Tes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TestMine,127,5,18.25285348,6.911109802,6.020694514,20.57045923,4.088303888,6.020694514,0.195896271,48.76096539,15.67260739,18.15031382,44.02509614,15.45306378,15.64124401,0.300314326,160.5441518,53.40687128,57.42138296,151.13514,58.67591786,65.8267668,0.830200119,204.3274198,57.29592947,72.0994413,183.627594,56.16684806,67.33220868,1.661045555,1,1
UMC,1,,,336,12.1,2008,22.375,11.625,50.75,3.75,2.25,0.1,55,18.69158879,498.287624,43.91581455,188.3499374,20.27114664,309.9376867,23.64466791,7,,,,,LLB,YES,LIGHT,2008,07/08/2013,UMCRG001,1,5.74,54.39420283,21.41964175,39.54457993,79.98594368,16.94566796,8.402363069,0.906092312,72.71234111,18.60137186,49.31167716,93.68463426,7.814108857,3.724216147,1.871981436,268.3808024,42.47442686,147.3056691,319.4992339,35.59672973,18.30232627,6.747852699,401.5242027,49.87648962,185.7671377,326.1711213,50.46518556,23.37713192,8.14877426,1,1
UMC,1,7,12,336,12.1,2008,22.375,11.625,50.75,3.75,2.25,0.1,55,18.69158879,498.287624,43.91581455,188.3499374,20.27114664,309.9376867,23.64466791,8,2.7206183969,76.1950626,13.459151505,20.952474276,LLB,YES,LIGHT,2008,08/10/2013,UMC001,165,5.22,13.63912581,3.901129066,7.376213846,29.39894012,1.270548239,1.596225947,1.499489919,152.8378751,29.67354898,93.06695215,309.3388095,33.3449816,37.26117639,3.497606637,678.9058607,139.4500283,435.7101642,1180.766223,152.1776614,49.76916761,14.44156131,751.4174381,225.9634502,478.2139128,1286.025677,159.8494177,43.89557596,21.6652544,1,1
UMC,2,,,326,12,0,16.5,11.325,74,0.9,0.9,1.5,1,6.029106029,1005.106062,87.23451366,579.0183744,107.9348253,426.0876874,-20.70031163,7,,,,,LBN,NO,LIGHT,0,07/08/2013,UMCRG002,2,6.09,37.48788551,9.574789689,39.05562411,42.69326757,5.410484038,4.718474423,4.960827369,29.5860069,4.256021242,44.55088039,43.45379918,18.30664063,7.26426423,12.81738433,165.038547,30.13006079,136.3773001,152.4221129,52.2448842,62.73572335,56.76304233,215.5728506,52.99912754,180.1234137,178.134954,64.38134518,77.34061707,62.67088455,2,2
UMC,2,7,12,326,12,0,16.5,11.325,74,0.9,0.9,1.5,1,6.029106029,1005.106062,87.23451366,579.0183744,107.9348253,426.0876874,-20.70031163,8,1.9230623008,64.602293323,14.184587148,20.604602974,LBN,NO,LIGHT,0,08/10/2013,UMC002,166,6.26,16.47747702,1.683042209,18.95926145,10.89021364,1.318948513,0.730797156,4.741157087,38.97928609,3.390372365,35.83117557,25.73346257,2.265516728,1.247399217,7.714434094,126.5574074,8.83216941,107.3462963,77.64714043,11.22967194,2.310056637,29.76580029,176.5538149,18.58639202,148.6875213,94.07501636,17.96238451,13.59433196,44.03642836,2,2
UMC,3,,,330,13,2008,18.75,10.625,188.5,2.375,2,0.775,23,38.56749311,737.5851161,332.427452,180.9420844,35.97034799,556.6430317,296.457104,7,,,,,LLB,YES,LIGHT,2008,07/08/2013,UMCRG003,3,4.69,18.08869074,2.90715257,3.714527819,23.94937001,4.942735969,4.398349442,0.33410933,102.0974129,50.29955245,47.90888196,160.7736937,16.87210727,5.448380223,0.886283581,517.6055453,170.6647341,311.0851688,736.5406317,276.8608335,77.88994275,3.900295308,557.0306375,165.2962109,257.2321706,757.8469581,90.87157356,45.92711904,3.300174648,3,3
UMC,3,7,12,330,13,2008,18.75,10.625,188.5,2.375,2,0.775,23,38.56749311,737.5851161,332.427452,180.9420844,35.97034799,556.6430317,296.457104,8,2.1673453192,70.712351384,13.641910933,20.828331471,LLB,YES,LIGHT,2008,08/10/2013,UMC003,167,4.6,12.37382454,3.691850878,4.301436263,31.18784618,1.052222586,0.384004043,1.042493908,45.17789896,13.44965537,16.92672316,99.08647016,5.835375,1.79725,2.244041673,191.9840253,42.52733333,35.09566667,359.5562601,6.978209469,36.2766195,8.387659479,217.7255433,92.99975673,105.6742296,382.1572008,15.53066667,23.3706393,9.028093798,3,3
UMC,4,,,318,10.6,0,19,10.73333333,266,1,1,1,1.25,3.490759754,1014.144951,52.76946993,179.1203482,43.54618653,835.0246028,9.223283404,7,,,,,LBN,NO,LIGHT,0,07/08/2013,UMCRG004,4,6.19,29.979355,3.669184083,19.46299093,34.10372147,3.155564348,1.719997189,5.174435599,58.5945488,14.21879077,29.72334971,60.47219922,8.811984272,6.661679211,9.774673103,224.0131153,30.5662368,86.92287575,200.0384138,31.33053097,21.99809683,43.39031703,394.6291522,71.4760882,162.7891292,337.2091053,55.18455446,42.83516962,82.7919445,4,4
UMC,4,7,12,318,10.6,0,19,10.73333333,266,1,1,1,1.25,3.490759754,1014.144951,52.76946993,179.1203482,43.54618653,835.0246028,9.223283404,8,2.77849466,63.415492563,14.350856833,21.208518029,LBN,NO,LIGHT,0,08/10/2013,UMC004,168,6.25,56.24713168,11.98911141,52.13840097,56.16866633,4.513504153,2.44843898,5.573652702,38.48915852,3.061995636,34.6313897,34.11579291,0.397150856,28.94938896,11.48002432,133.3695909,12.15431489,102.9493805,105.0670101,7.171195652,1.292930331,58.24113835,200.1209607,26.03586133,138.2309321,146.6462082,14.4585392,5.279109025,72.40971381,4,4
UMC,5,,,350,9.2,2009,20.5,11.8,11.8,0.05,0.3,1.75,1.25,13.81578947,409.0071109,156.051611,108.8720581,38.33857804,300.1350528,117.7130329,7,,,,,MBB,YES,MOD,2009,07/08/2013,UMCRG005,5,5.83,28.65096604,4.310994499,24.90747261,52.07080336,3.879984259,1.281850635,4.661433945,47.1481232,23.83173315,47.32358098,85.24195776,30.3626618,21.57027726,13.93061674,164.1063842,28.2614618,124.8818217,220.6427814,55.63448268,50.01983357,56.3150122,218.3033443,36.47689927,148.7440804,278.1149535,61.95096293,63.43260644,65.29831504,5,5
UMC,5,7,12,350,9.2,2009,20.5,11.8,11.8,0.05,0.3,1.75,1.25,13.81578947,409.0071109,156.051611,108.8720581,38.33857804,300.1350528,117.7130329,8,2.1465770957,79.840312797,14.203101303,20.441281637,MBB,YES,MOD,2009,08/10/2013,UMC005,169,6.46,13.04138406,3.338647147,10.38510354,12.02463725,3.296184403,2.378517333,2.771104163,32.18019496,1.308225183,15.30594335,18.07634287,5.278939693,4.172160074,4.729095699,137.7035904,24.52895451,79.39927326,79.77705501,38.61545284,26.63141694,16.93470556,160.5383985,27.09465074,81.79189103,94.09078586,30.70024207,24.49314813,21.75937725,5,5
UMC,6,,,342,9.5,2008,16.66666667,11.06666667,11.06666667,0.4,0.1,1.275,0.25,7.531380753,444.5852086,172.1007837,261.1238226,41.24755205,183.461386,130.8532317,7,,,,,MBN,NO,MOD,2008,07/08/2013,UMCRG006,6,6.41,138.7669333,22.73947119,42.17727024,62.65175189,6.816674143,2.66994368,0.743846558,130.4535537,6.233130629,29.97167293,43.19907987,20.50879116,15.99651784,1.432292126,533.262497,35.93949988,111.9450907,127.3126044,31.28866438,24.00235542,5.431715619,552.7555178,36.86966698,120.7117931,142.9895311,35.16436063,18.42135281,6.48723409,6,6
UMC,6,7,12,342,9.5,2008,16.66666667,11.06666667,11.06666667,0.4,0.1,1.275,0.25,7.531380753,444.5852086,172.1007837,261.1238226,41.24755205,183.461386,130.8532317,8,1.9084685984,68.903166742,15.126688053,21.22016716,MBN,NO,MOD,2008,08/10/2013,UMC006,170,5.62,11.52496898,2.429790673,5.903492841,6.725338615,1.267210705,0.144191635,1.815421459,74.45233982,12.21935683,34.21816611,33.13025766,11.07485611,18.52646958,3.245516996,234.0837386,20.98380545,113.7131217,106.1899582,18.6695924,14.42686847,11.08046756,268.9705657,52.61138387,127.2843187,122.5639024,30.69064354,14.29830107,15.17116739,6,6
UMC,7,,,10,10.8,2008,24.25,10.45,10.45,0.175,0.075,2.625,0.5,4.320987654,419.8521818,180.2077132,224.5621124,99.82403565,195.2900694,80.38367756,7,,,,,SBB,YES,SEVER,2008,07/08/2013,UMCRG007,7,6.12,9.332920445,1.237474084,8.401787088,8.937744485,1.53270477,1.97770788,2.093381896,48.74366317,23.88112357,42.65971545,54.56423653,24.51322203,46.10991957,7.628467603,103.9524738,24.67495961,67.3961126,119.6495857,23.74491873,52.43644894,37.70908932,133.7664514,12.61424567,88.99281014,116.4890933,22.83317085,64.44631977,42.90941677,7,7
UMC,7,7,12,10,10.8,2008,24.25,10.45,10.45,0.175,0.075,2.625,0.5,4.320987654,419.8521818,180.2077132,224.5621124,99.82403565,195.2900694,80.38367756,8,2.0552911598,72.212096906,15.82907982,20.75598971,SBB,YES,SEVER,2008,08/10/2013,UMC007,171,7.3,8.558469357,2.33604405,4.28099382,13.253315,2.152229506,2.833706778,9.135335915,14.11995871,2.091578362,5.03672878,23.32084563,3.401587771,3.026331715,16.09337722,56.84065394,2.508525772,22.55830783,88.56454529,8.653513029,17.62714521,48.07927284,75.8569478,13.71472828,23.69084957,103.6343803,11.21663382,22.54205125,57.0494427,7,7
UMC,8,,,346,10.7,2008,17.53333333,11.93333333,11.93333333,0.025,0.1,2.75,0.5,9.482758621,518.1761371,204.3596944,157.8357949,50.46182385,360.3403422,153.8978705,7,,,,,SBN,NO,SEVER,2008,07/08/2013,UMCRG008,8,6.81,4.941315726,0.969680771,2.698412445,4.262966386,0.544675624,0.32228921,2.766054599,51.05134234,15.33913304,37.24106532,49.61196135,20.27971101,12.38256669,3.409273102,188.0220588,49.84148427,151.1427839,159.2344391,69.91501368,44.8351132,10.50959795,258.3572161,72.71597127,182.1089261,201.4044118,102.2816347,75.0501026,14.94268782,8,8
UMC,8,7,12,346,10.7,2008,17.53333333,11.93333333,11.93333333,0.025,0.1,2.75,0.5,9.482758621,518.1761371,204.3596944,157.8357949,50.46182385,360.3403422,153.8978705,8,1.9281108496,69.46853144,15.152190828,20.660866737,SBN,NO,SEVER,2008,08/10/2013,UMC008,172,7.17,28.66472446,5.379784481,20.29688641,13.13044579,2.593501132,6.880782284,5.158180298,25.88109507,5.157528409,21.75639917,20.7682852,8.570028409,5.5453125,9.606677796,113.2060841,18.56193182,67.11827314,79.19320708,27.04147727,29.575,34.32204861,144.8619919,36.04254226,83.68957888,95.61946856,39.70490961,43.87493184,41.53107783,8,8
UMC,9,,,145,13.4,0,17.83333333,8.233333333,0,1.75,3.25,0,10.5,6.779661017,543.0388333,212.3955663,157.810676,14.96945977,385.2281573,197.4261065,7,,,,,UBN,NO,UNBUR,0,07/08/2013,UMCRG009,9,4.98,58.29341545,23.38886354,30.3148824,82.95424017,10.49742751,8.059598033,0.992837485,229.1265229,83.55076083,146.8723796,334.0229419,48.43604493,41.14446459,1.334673779,876.3384384,289.6860264,451.6358637,1106.343026,113.1530285,79.38149847,5.83143064,1250.383718,423.492922,640.7052629,1578.121066,191.4415754,127.9920341,10.45465727,9,9
UMC,9,7,12,145,13.4,0,17.83333333,8.233333333,0,1.75,3.25,0,10.5,6.779661017,543.0388333,212.3955663,157.810676,14.96945977,385.2281573,197.4261065,8,1.7218004117,55.526683488,14.062813518,23.478222529,UBN,NO,UNBUR,0,08/10/2013,UMC009,173,4.72,45.94454848,17.35212721,20.75598688,66.69274545,7.58956797,5.040294341,0.319261436,119.7942248,35.40619479,56.15317653,130.1889294,16.35630767,7.677484876,0.791661761,772.2651404,318.8014576,359.5317285,557.2432519,225.4612534,221.5579358,3.972474927,567.1336874,194.0695343,244.6393149,727.6315518,117.0169071,61.05180782,2.210141674,9,9
UMC,10,,,120,9.5,0,17.5,5.7,0,2.875,1.5,0,41.25,6.832298137,407.6789962,146.2919552,74.63469666,10.08769414,333.0442995,136.204261,7,,,,,UBN,NO,UNBUR,0,07/08/2013,UMCRG010,10,5.77,66.0943432,31.91975236,33.62676113,161.5009904,22.07691955,10.58214277,4.107200678,64.22666974,28.47938986,30.05216354,152.3819677,4.335219602,1.458969557,6.39622335,271.2453872,72.95805653,84.54134583,741.9510972,52.02604792,3.955458952,26.79313364,247.0435219,104.8541178,72.22572816,645.5150653,41.59782702,11.21996614,34.66160797,10,10
UMC,10,7,12,120,9.5,0,17.5,5.7,0,2.875,1.5,0,41.25,6.832298137,407.6789962,146.2919552,74.63469666,10.08769414,333.0442995,136.204261,8,2.1284456053,61.52734693,14.716997385,22.631109556,UBN,NO,UNBUR,0,08/10/2013,UMC010,174,6.07,50.08371471,14.81643582,13.59984873,119.7453541,7.156061171,5.767639745,5.350857311,79.0920904,27.72365819,34.55681497,224.9412429,15.18446328,38.07906073,16.27368962,243.5001412,60.39971751,72.74166667,619.2814972,57.9200565,62.42853107,62.84101451,310.6200565,67.10607345,91.50819209,858.3997175,51.77725989,77.41920904,69.70838094,10,10
UMC,11,,,355,3.2,2008,17.33333333,10.96666667,0,3.625,4.75,0,63.75,26.5,506.3101403,190.8684818,136.3931426,6.72941676,369.9169977,184.139065,7,,,,,UBB,YES,UNBUR,2008,07/08/2013,UMCRG011,11,5.43,12.1899364,3.4537341,6.814963605,34.286215,0.90611969,0.409833015,2.032550673,119.1157123,37.59617132,76.88269711,336.3702,22.86372415,0.592017017,2.440502436,533.0354465,160.0098841,366.6570098,1421.500227,146.4560327,121.7055215,12.90920573,713.5570325,247.2259714,435.6048625,1697.095206,217.761077,143.7059759,18.81019819,11,11
UMC,11,7,12,355,3.2,2008,17.33333333,10.96666667,0,3.625,4.75,0,63.75,26.5,506.3101403,190.8684818,136.3931426,6.72941676,369.9169977,184.139065,8,5.3129238883,59.221493719,13.13957596,26.452219168,UBB,YES,UNBUR,2008,08/10/2013,UMC011,175,5.3,17.09944046,5.247284369,10.21019885,38.58834854,3.714920566,1.532773115,2.635300625,39.11736111,4.94924569,25.80590278,114.2600694,2.79163383,0.862171724,3.568626041,166.8694444,42.32590844,101.4361111,401.3569444,24.98954743,20.49706849,14.88869137,226.5069444,72.94444444,130.5236111,518.1402778,46.89027778,30.85445402,26.02457242,11,11
UMC,12,,,310,9.2,2009,21.75,11.5,0,6,4.125,0.025,55,28.86597938,687.9432324,276.1713243,179.6742619,16.68502643,508.2689705,259.4862979,7,,,,,UBB,YES,UNBUR,2009,07/08/2013,UMCRG012,12,5.36,11.35513797,2.969064208,6.720168313,32.8527715,0.574676101,0.222472104,1.993898245,45.93314949,3.34676221,22.82010316,113.9596322,1.662631192,0.920553061,2.398046718,255.0793289,137.918319,161.5976093,705.19175,33.42058176,6.937780818,15.31726587,300.7906544,44.84841312,172.7165803,829.1476867,23.74869307,4.002918218,18.00204036,12,12
UMC,12,7,12,310,9.2,2009,21.75,11.5,0,6,4.125,0.025,55,28.86597938,687.9432324,276.1713243,179.6742619,16.68502643,508.2689705,259.4862979,8,4.4765439233,60.486906688,13.13872695,25.945567768,UBB,YES,UNBUR,2009,08/10/2013,UMC012,176,5.62,47.46973328,14.52020854,21.00689323,115.8784517,7.44152532,5.77178589,4.19623086,63.13190849,13.39271443,26.9604767,209.7221269,14.42141772,10.87333612,7.539742195,184.0771612,51.51345115,85.43285682,665.8439329,32.84996851,8.883229827,31.26503327,273.8801778,87.37905223,128.749606,760.651452,79.76108735,16.15747959,35.82235159,12,12
UMC,13,,,50,7.1,2008,19,13.2,0,4.5,3.875,0,22.25,12.05357143,483.1789399,48.70452645,95.14767524,7.255879739,388.0312647,41.44864671,7,,,,,UBB,YES,UNBUR,2008,07/08/2013,UMCRG013,13,5.32,10.50296619,3.163024041,12.73912266,30.38569074,0.714480294,1.231517313,1.538625589,81.42730797,22.81783755,131.5815064,252.6362536,12.4192385,29.24573098,1.656691304,432.2869036,128.2612216,472.3772662,1077.857228,63.05961355,48.37631202,10.82118449,585.7599089,156.8207818,631.9645477,1445.929652,140.6309674,76.96315803,16.06604931,13,13
UMC,13,7,12,50,7.1,2008,19,13.2,0,4.5,3.875,0,22.25,12.05357143,483.1789399,48.70452645,95.14767524,7.255879739,388.0312647,41.44864671,8,3.0648635428,55.019187609,13.695916175,24.870890935,UBB,YES,UNBUR,2008,08/10/2013,UMC013,177,5.51,34.96911575,12.7569404,25.59293679,89.64750955,6.08074688,4.166412936,1.902138161,47.54765887,24.55872032,47.31825244,160.4759899,14.25957926,7.956939595,4.428328867,179.2274232,44.96429469,161.1646858,483.0098254,20.69209434,23.45609856,16.58438696,234.8645182,442.779183,175.363736,646.3471997,76.93630587,40.66594274,23.09072371,13,13
UMC,14,,,15,7.4,0,16,10.66666667,0,3.25,3.75,0,47.5,15.76576577,472.6841888,46.51946133,191.648972,13.16851911,281.0352168,33.35094221,7,,,,,UBN,NO,UNBUR,0,07/08/2013,UMCRG014,14,5.88,47.77606858,20.94143377,44.50043545,100.1332149,5.423472483,10.27303018,5.179117562,143.3519947,57.84548356,177.7726104,391.4445565,30.07001721,53.84162389,17.9603371,493.6661871,91.10010719,407.887162,1051.271776,42.2152864,43.55689383,56.94562131,702.1184418,116.4229475,637.9728365,1372.754457,61.75244462,81.54115424,77.76878224,14,14
UMC,14,7,12,15,7.4,0,16,10.66666667,0,3.25,3.75,0,47.5,15.76576577,472.6841888,46.51946133,191.648972,13.16851911,281.0352168,33.35094221,8,3.0383405687,59.107872963,13.468324183,24.412957508,UBN,NO,UNBUR,0,08/10/2013,UMC014,178,5.78,62.94795531,23.22618829,44.25034342,142.5214185,8.008240548,6.7048891,5.350505229,122.2137015,45.98171631,100.8233322,323.1679934,13.45190093,15.70611677,14.65019264,503.663523,95.99599353,342.8079463,1162.815978,67.62907309,75.9219547,67.82961369,606.3372954,115.3460506,403.8198611,1274.177531,69.47193567,90.26995622,76.42898298,14,14
UMC,15,,,340,7,2008,15,5.075,5.075,0,0.05,0.625,1,0.785854617,219.5600097,55.46010297,146.4452499,57.52343846,73.11475982,-2.063335489,7,,,,,SBB,YES,SEVER,2008,07/08/2013,UMCRG015,15,5.64,20.24988122,9.428781832,10.75491733,40.72807393,5.695648043,3.22213512,1.341720894,24.66104108,14.25224967,14.55188563,51.43536653,7.269428992,7.021903632,2.30333042,71.70418848,14.74730039,33.14234293,150.6522902,31.16214005,12.5586551,8.470903631,127.7908984,43.66868455,59.09342277,127.2979303,67.0663449,59.71875,10.88409433,15,15
UMC,15,7,12,340,7,2008,15,5.075,5.075,0,0.05,0.625,1,0.785854617,219.5600097,55.46010297,146.4452499,57.52343846,73.11475982,-2.063335489,8,2.6133892735,56.270753226,16.79133892,23.395815373,SBB,YES,SEVER,2008,08/10/2013,UMC015,179,6.84,8.942581875,1.131293403,4.507131847,11.82437144,1.37109375,1.458550347,4.020042593,17.00708164,2.570360514,10.04799989,24.48279433,5.915948749,4.505308933,4.468497454,72.24906388,11.33005926,41.14074846,89.45393376,25.26168788,20.96735075,16.07934887,89.31085792,20.66774583,45.27926786,94.74773987,32.70187665,25.76102941,22.51339675,15,15
UMC,16,,,330,6.7,2008,18.75,6.9,6.9,0,0.05,1.5,0.25,3.95010395,219.7911737,38.72621459,171.0340981,48.73501492,48.75707564,-10.00880033,7,,,,,SBN,NO,SEVER,2008,07/08/2013,UMCRG016,16,6.59,10.87069565,1.710870356,6.613626489,11.02009662,2.09896944,1.103910673,1.738403673,37.74813855,1.816608952,13.74519278,26.33290408,8.312230951,7.819229896,2.810255325,135.51586,4.494970423,47.36436159,74.41574713,9.931306372,11.44285587,10.65616609,151.9868146,10.32913617,49.55923822,79.98735705,15.40274813,10.32913617,11.73389631,16,16
UMC,16,7,12,330,6.7,2008,18.75,6.9,6.9,0,0.05,1.5,0.25,3.95010395,219.7911737,38.72621459,171.0340981,48.73501492,48.75707564,-10.00880033,8,1.5205259025,54.731645584,16.587677955,24.325541178,SBN,NO,SEVER,2008,08/10/2013,UMC016,107,6.19,13.3674648,1.231678401,7.52287889,8.538789223,1.210416066,0.369106856,1.739606189,34.4809556,3.348591404,16.65675185,22.44337873,2.61984313,4.737499878,4.302639621,123.6691026,7.517491308,54.62425477,68.22892217,14.72234586,6.188936568,17.02995095,173.6302703,16.51512293,72.47747872,96.01866087,23.40822425,2.0755267,25.78643939,16,16
UMCz,1,,,336,12.1,2008,22.375,11.625,50.75,3.75,2.25,0.1,55,7.051282051,966.1073763,49.05099508,316.1075686,20.04400157,649.9998076,29.00699351,,,,,,LLB,YES,LIGHT,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
UMCz,2,,,326,12,0,16.5,11.325,74,0.9,0.9,1.5,1,1.417004049,946.3714539,104.284549,371.9829388,77.66468944,574.3885151,26.61985961,,,,,,LBN,NO,LIGHT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2
UMCz,3,,,330,13,2008,18.75,10.625,188.5,2.375,2,0.775,23,17.37089202,1172.546784,121.913347,325.576511,50.36874189,846.970273,71.54460515,,,,,,LLB,YES,LIGHT,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3
UMCz,4,,,318,10.6,0,19,10.73333333,266,1,1,1,1.25,0.806451613,559.8763566,72.31666529,226.0834235,56.68271017,333.7929331,15.63395512,,,,,,LBN,NO,LIGHT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4
UMCz,5,,,350,9.2,2009,20.5,11.8,11.8,0.05,0.3,1.75,1.25,4.573804574,355.7008368,79.29795626,217.7098359,75.05990252,137.9910009,4.238053735,,,,,,MBB,YES,MOD,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5
UMCz,6,,,342,9.5,2008,16.66666667,11.06666667,11.06666667,0.4,0.1,1.275,0.25,0.200400802,327.2747753,34.40375316,208.6827653,30.30572831,118.59201,4.098024848,,,,,,MBN,NO,MOD,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6
UMCz,7,,,10,10.8,2008,24.25,10.45,10.45,0.175,0.075,2.625,0.5,0.400801603,640.0807067,156.7780668,414.7542171,143.1551289,225.3264897,13.62293798,,,,,,SBB,YES,SEVER,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7
UMCz,8,,,346,10.7,2008,17.53333333,11.93333333,11.93333333,0.025,0.1,2.75,0.5,2.459016393,349.0849981,55.63891321,249.5248856,49.57495408,99.56011244,6.063959129,,,,,,SBN,NO,SEVER,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8
UMCz,9,,,145,13.4,0,17.83333333,8.233333333,0,1.75,3.25,0,10.5,2.040816327,1516.499091,87.26510553,316.3452261,37.91585251,1200.153865,49.34925302,,,,,,UBN,NO,UNBUR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9
UMCz,10,,,120,9.5,0,17.5,5.7,0,2.875,1.5,0,41.25,0.806451613,541.9514531,38.8153613,107.613528,12.67311539,434.337925,26.14224591,,,,,,UBN,NO,UNBUR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10
UMCz,11,,,355,3.2,2008,17.33333333,10.96666667,0,3.625,4.75,0,63.75,12.58426966,1128.205605,78.93528897,290.2834241,22.06733029,837.9221808,56.86795868,,,,,,UBB,YES,UNBUR,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11
UMCz,12,,,310,9.2,2009,21.75,11.5,0,6,4.125,0.025,55,9.649122807,980.2552568,67.53552225,233.2497783,24.67175606,747.0054784,42.86376619,,,,,,UBB,YES,UNBUR,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12
UMCz,13,,,50,7.1,2008,19,13.2,0,4.5,3.875,0,22.25,7.991360691,1487.714867,92.42559562,693.8928146,46.43972387,793.8220524,45.98587175,,,,,,UBB,YES,UNBUR,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13
UMCz,14,,,15,7.4,0,16,10.66666667,0,3.25,3.75,0,47.5,4.821802935,654.9783516,56.78919813,167.6967401,15.46284093,487.2816115,41.3263572,,,,,,UBN,NO,UNBUR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14
UMCz,15,,,340,7,2008,15,5.075,5.075,0,0.05,0.625,1,1.419878296,363.6848518,79.23549489,190.0159827,69.22568574,173.668869,10.00980914,,,,,,SBB,YES,SEVER,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15
UMCz,16,,,330,6.7,2008,18.75,6.9,6.9,0,0.05,1.5,0.25,1.01010101,631.2679033,65.49938933,298.8562098,56.0020472,332.4116934,9.497342126,,,,,,SBN,NO,SEVER,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16
