site,plot,Status,BB,BURN,YOD,SampleDate,SAMPLEIDPLOT,GalleryNumber,pH,BG_4C,CB_4C,NAG_4C,PHOS_4C,XYL_4C,AG_4C,LAP_4C,BG_15C,CB_15C,NAG_15C,PHOS_15C,XYL_15C,AG_15C,LAP_15C,BG_25C,CB_25C,NAG_25C,PHOS_25C,XYL_25C,AG_25C,LAP_25C,BG_35C,CB_35C,NAG_35C,PHOS_35C,XYL_35C,AG_35C,LAP_35C,year,YSD,Carbs,Cellu,BURNIND,month,efflux,Tsoil_C,RHcmbr,MicrobialBiomassC,MicrobialBiomassTDN,PCntcover,PercentGravimetricSoilmoisture,SlopeDeg,aspect,avgdbh,avgheight,avgscorch,UNH_SampleID,UNH_ShortName,day,Aromatic,Lignin,Lipid,Polysaccharide,NBearing,Protein,Phenol,Unknown
UMC,2,LBN,NO,LIGHT,0,08/10/2013,UMC002,166,6.26,14.97952456,1.530038372,17.23569223,9.900194215,1.199044102,0.664361051,4.310142806,35.43571463,3.082156696,32.57379597,23.39405688,2.059560662,1.133999288,7.013121904,107.2042763,5.552456455,80.11935842,60.71020266,9.959326442,2.100051488,24.91042237,173.2784784,13.61679015,133.6844731,97.31747611,18.21512125,11.3029091,40.03357458,2013,0,36.569713918,5.141717358,YES,8,1.9230623008,14.184587148,64.602293323,426.0876874,-20.70031163,1,6.029106029,12,326,16.5,11.325,74,37434,0810UMC-,10,0.092304525,0.47001383,0.018921179,0.169399584,0.022075317,0.054044894,0.014504294,0.158736377
UMC,3,LLB,YES,LIGHT,2008,08/10/2013,UMC003,167,4.6,11.2489314,3.356228071,3.910396602,28.35258744,0.956565987,0.349094584,0.947721734,41.07081724,12.22695943,15.38793014,90.07860924,5.304886364,1.633863636,2.040037884,158.0160005,38.66121212,24.22295511,337.1963636,6.34382679,38.04123714,8.298487829,171.4011627,84.54523339,56.58239532,323.4969474,14.11878788,49.02656479,8.73373113,2013,5,42.704680876,17.531845794,YES,8,2.1673453192,13.641910933,70.712351384,556.6430317,296.457104,23,38.56749311,13,330,18.75,10.625,188.5,37435,0810UMC-,10,0.08438575,0.42589305,0.045501271,0.147209994,0.033027832,0.056035858,0.024691893,0.183254352
UMC,4,LBN,NO,LIGHT,0,08/10/2013,UMC004,168,6.25,51.13375607,10.89919219,47.39854634,51.06242394,4.103185594,2.225853618,5.066957002,34.99014411,2.783632396,31.48308155,31.0143572,0.361046233,26.31762633,10.43638574,105.4782782,11.04937717,72.26170524,118.8158286,6.519268775,1.17539121,51.51366293,190.0589715,16.21083135,124.5571005,132.7366742,8.688745453,2.474929352,83.51457433,2013,0,61.30777044,3.144678629,YES,8,2.77849466,14.350856833,63.415492563,835.0246028,9.223283404,1.25,3.490759754,10.6,318,19,10.73333333,266,37436,0810UMC-,10,0.080712135,0.491287591,0.038620845,0.139529487,0.017990046,0.05593936,0.017242028,0.158678509
UMC,5,MBB,YES,MOD,2009,08/10/2013,UMC005,169,6.46,11.85580369,3.03513377,9.441003221,10.93148841,2.996531276,2.162288485,2.519185602,29.25472269,1.189295621,13.91449395,16.43303897,4.799036085,3.792872795,4.299177908,199.1110758,17.98484913,70.67910318,79.12195295,29.86465052,20.99433172,20.96450842,201.7577006,22.60008072,73.60873034,95.57398453,34.56496615,22.07074046,24.37580629,2013,4,33.047595485,5.988331706,YES,8,2.1465770957,14.203101303,79.840312797,300.1350528,117.7130329,1.25,13.81578947,9.2,350,20.5,11.8,11.8,37437,0810UMC-,10,0.138239554,0.21511354,0.071446912,0.156223435,0.04354622,0.11702735,0.01939487,0.239008119
UMC,6,MBN,NO,MOD,2008,08/10/2013,UMC006,170,5.62,10.47724453,2.208900612,5.366811674,6.113944195,1.152009732,0.131083305,1.650383144,67.68394529,11.1085062,31.10742374,30.11841605,10.06805101,16.84224508,2.950469996,240.1515345,17.32981802,136.356016,115.8382972,20.90512176,19.8817232,12.79666848,229.9605757,47.24998023,105.4929795,116.1825142,62.83304605,12.99845552,15.00981319,2013,5,84.52619037,21.17655721,YES,8,1.9084685984,15.126688053,68.903166742,183.461386,130.8532317,0.25,7.531380753,9.5,342,16.66666667,11.06666667,11.06666667,37438,0810UMC-,10,0.16114832,0.130739675,0.079660851,0.209735665,0.048016964,0.131495517,0.023515085,0.215687921
UMC,7,SBB,YES,SEVER,2008,08/10/2013,UMC007,171,7.3,7.780426688,2.123676409,3.891812564,12.04846819,1.956572278,2.576097071,8.304850832,12.8363261,1.901434875,4.578844346,21.20076875,3.092352519,2.75121065,14.63034293,43.66320167,2.312313777,17.66502181,64.35076446,6.223837828,13.74620078,41.75286327,57.23319951,9.81573638,18.45676489,76.48681109,8.000758016,16.8415059,45.82155518,2013,5,15.58753675,4.993787394,YES,8,2.0552911598,15.82907982,72.212096906,195.2900694,80.38367756,0.5,4.320987654,10.8,10,24.25,10.45,10.45,37439,0810UMC-,10,0.167758542,0.182364545,0.073330714,0.152707503,0.042394695,0.150887266,0.034640643,0.195916093
UMC,8,SBN,NO,SEVER,2008,08/10/2013,UMC008,172,7.17,26.05884042,4.890713164,18.45171491,11.9367689,2.357728302,6.255256622,4.689254817,23.52826824,4.68866219,19.7785447,18.88025927,7.790934917,5.041193182,8.73334345,89.20937146,12.87913223,52.64725226,67.6422802,21.21061467,22.50322831,28.75705892,115.7127022,24.48713448,70.238626,83.34645412,30.23916276,31.57085971,34.55284987,2013,5,28.569461422,12.479597107,YES,8,1.9281108496,15.152190828,69.46853144,360.3403422,153.8978705,0.5,9.482758621,10.7,346,17.53333333,11.93333333,11.93333333,37440,0810UMC-,10,0.224894897,0.128169631,0.07130969,0.137028309,0.04632674,0.129401346,0.026466606,0.236402781
UMC,9,UBN,NO,UNBUR,0,08/10/2013,UMC009,173,4.72,41.76777135,15.7746611,18.86907899,60.62976859,6.899607245,4.582085764,0.290237669,108.9038407,32.18744981,51.0483423,118.3535722,14.86937061,6.979531706,0.71969251,573.0226793,200.741832,247.7204967,454.1103448,141.5363719,122.6942231,4.435448699,638.0615841,201.5865194,257.7939601,580.2349989,85.13027149,49.7084009,2.009219704,2013,0,115.88337241,47.05682042,NO,8,1.7218004117,14.062813518,55.526683488,385.2281573,197.4261065,10.5,6.779661017,13.4,145,17.83333333,8.233333333,0,37441,0810UMC-,10,0.054775178,0.527154631,0.0265401,0.120948968,0.027371886,0.052065155,0.023201946,0.167942137
UMC,10,UBN,NO,UNBUR,0,08/10/2013,UMC010,174,6.07,45.53064973,13.46948711,12.36349884,108.8594128,6.505510156,5.243308859,4.864415737,71.90190036,25.20332563,31.41528634,204.492039,13.80405752,34.61732794,14.79426329,238.059322,31.81535193,53.88844378,634.9843991,45.66120046,85.43721109,68.23857921,279.2101378,48.64212021,73.23864773,792.8968875,42.97814491,86.62348333,73.0353542,2013,0,106.5192283,39.00738315,NO,8,2.1284456053,14.716997385,61.52734693,333.0442995,136.204261,41.25,6.832298137,9.5,120,17.5,5.7,0,37442,0810UMC-,10,0.076047667,0.240075598,0.031918837,0.214220721,0.056125618,0.121189793,0.02088491,0.239536855
UMC,11,UBB,YES,UNBUR,2008,08/10/2013,UMC011,175,5.3,15.54494587,4.770258517,9.281998958,35.08031685,3.377200515,1.393430104,2.395727841,35.56123737,4.499314263,23.45991162,103.8727904,2.537848937,0.783792477,3.244205492,149.2209596,22.24326167,80.43990552,366.4867424,15.38190635,9.92686107,13.71232526,195.5610216,51.4337711,116.3108398,487.4532431,58.6515128,36.55441088,22.06814804,2013,5,36.345029847,7.0371632,NO,8,5.3129238883,13.13957596,59.221493719,369.9169977,184.139065,63.75,26.5,3.2,355,17.33333333,10.96666667,0,37443,0810UMC-,10,0.104069666,0.381776052,0.019525769,0.224300356,0.024667561,0.060992228,0.019244857,0.165423511
UMC,12,UBB,YES,UNBUR,2009,08/10/2013,UMC012,176,5.62,43.15430299,13.20018958,19.09717567,105.344047,6.765023018,5.247078082,3.814755328,57.39264408,12.17519494,24.50952427,190.656479,13.11037974,9.884851018,6.854311087,184.8183916,31.50804651,69.40637663,671.4683445,27.98436106,6.440051957,36.86188588,235.0052065,57.91841965,96.05301601,697.1280282,71.13293097,8.55959218,32.87915047,2013,4,67.277495098,25.28557468,NO,8,4.4765439233,13.13872695,60.486906688,508.2689705,259.4862979,55,28.86597938,9.2,310,21.75,11.5,0,37444,0810UMC-,10,0.093605368,0.306413602,0.034554798,0.272211454,0.04306703,0.076833839,0.021985879,0.15132803
UMC,13,UBB,YES,UNBUR,2008,08/10/2013,UMC013,177,5.51,31.79010523,11.59721855,23.26630617,81.49773595,5.527951709,3.787648124,1.72921651,43.22514443,22.32610938,43.01659313,145.8872635,12.96325387,7.23358145,4.025753515,156.1836894,25.56724339,124.9888062,478.0004349,17.45362736,14.31271347,16.19203018,184.068954,283.9403892,164.4326929,542.8449816,79.05716073,29.1139696,21.04774842,2013,5,50.45872588,35.28936325,NO,8,3.0648635428,13.695916175,55.019187609,388.0312647,41.44864671,22.25,12.05357143,7.1,50,19,13.2,0,37445,0810UMC-,10,0.083760664,0.372666445,0.031499906,0.240561076,0.027270569,0.045962096,0.020610805,0.17766844
UMC,14,UBN,NO,UNBUR,0,08/10/2013,UMC014,178,5.78,57.22541392,21.11471663,40.22758493,129.5649259,7.28021868,6.095353727,4.864095663,111.103365,41.80156028,91.65757475,293.7890849,12.22900085,14.27828797,13.31835695,455.2214222,73.35878063,299.1764348,1088.436185,59.00759779,81.00273817,80.40265102,536.3594912,93.18026638,388.5605256,1265.695512,62.86452387,102.2223298,83.05585272,2013,0,125.38165297,54.03056113,NO,8,3.0383405687,13.468324183,59.107872963,281.0352168,33.35094221,47.5,15.76576577,7.4,15,16,10.66666667,0,37446,0810UMC-,10,0.109725593,0.346984924,0.053608603,0.179787906,0.024955649,0.065577057,0.030072664,0.189287604
UMC,15,SBB,YES,SEVER,2008,08/10/2013,UMC015,179,6.84,8.129619886,1.028448548,4.097392589,10.74942858,1.246448864,1.325954861,3.654584175,15.46098331,2.336691376,9.134545355,22.25708576,5.378135226,4.095735394,4.062270413,60.78885586,9.640696085,27.71912912,78.17618098,20.7396964,17.86848262,13.503864,78.49723293,18.84525951,43.34613861,88.42940994,27.89419301,22.35723253,18.39278179,2013,5,19.556718704,7.714826602,YES,8,2.6133892735,16.79133892,56.270753226,73.11475982,-2.063335489,1,0.785854617,7,340,15,5.075,5.075,37447,0810UMC-,10,0.151100773,0.184987647,0.053975376,0.259323364,0.051669913,0.106746406,0.020611533,0.171584989
UMC,16,SBN,NO,SEVER,2008,08/10/2013,UMC016,107,6.19,12.15224072,1.119707638,6.838980809,7.762535658,1.100378242,0.335551687,1.581460172,31.34632327,3.044174003,15.14250168,20.40307157,2.381675573,4.306818071,3.911490565,110.8374971,5.0760514,41.16347637,61.4029141,11.4343007,3.65342941,14.20869119,189.1230803,43.02876504,73.9124712,93.97386263,18.17885833,16.85367933,25.03967143,2013,5,35.653141341,5.425849576,YES,8,1.5205259025,16.587677955,54.731645584,48.75707564,-10.00880033,0.25,3.95010395,6.7,330,18.75,6.9,6.9,37448,0810UMC-,10,0.125927696,0.222473043,0.083021828,0.150140664,0.020939892,0.099262519,0.029262857,0.268971501
UMCz,1,LLB,YES,LIGHT,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,5,,,YES,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,2,LBN,NO,LIGHT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,0,,,YES,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,3,LLB,YES,LIGHT,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,5,,,YES,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,4,LBN,NO,LIGHT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,0,,,YES,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,5,MBB,YES,MOD,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,4,,,YES,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,6,MBN,NO,MOD,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,5,,,YES,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,7,SBB,YES,SEVER,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,5,,,YES,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,8,SBN,NO,SEVER,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,5,,,YES,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,9,UBN,NO,UNBUR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,10,UBN,NO,UNBUR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,11,UBB,YES,UNBUR,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,5,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,12,UBB,YES,UNBUR,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,4,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,13,UBB,YES,UNBUR,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,5,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,14,UBN,NO,UNBUR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,0,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,15,SBB,YES,SEVER,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,5,,,YES,,,,,,,,,,,,,,,,,,,,,,,,
UMCz,16,SBN,NO,SEVER,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,5,,,YES,,,,,,,,,,,,,,,,,,,,,,,,
